hall_id,name,hall_vibe,catering,parking_facility,transport_access,bridal_room,guest_flow,pricing_detail,service_etc,disadvantage,in_guarantee,,,,,
1180,광명 아이벡스 컨벤션,"고급스러운 분위기, 긴 버진로드와 높은 층고","식대 11만원, 뷔페로 진행",주차장 넓고 복잡하지 않음,"교통편이 좋음, 터미널이나 역과 가까움",신부 입장 시 대박인 분위기,단독홀로 하객 겹치지 않음,"대관료 1,500만원",,실물을 못 보고 조감도만 보고 선택한 점이 걱정,,,,,,
1181,송도 메리빌리아 셀레스메리홀,"예쁜 홀, 깔끔한 건물",운영진 공개,주차가 불편하다는 후기 있음,,,"동선이 좋음, 에스컬레이터로 간편하게 이동 가능","합리적인 견적, 서울 웨딩홀과 비교했을 때 비슷한 가격에 좋은 시간대",직원 친절하게 상담,"주차 불편, 예식 간격이 짧아 연출 사진 촬영이 빠듯할 것 같음",200,,,,,
1182,까사그랑데 센트로,"밝고 트여보이는 홀, 높은 층고와 통창으로 웅장함이 느껴짐","식대 85,000원, 전체적으로 깔끔하고 맛있음",주차 불편함 없음,역과 거의 연결되어 있어 접근성 좋음,,,"대관료 9,000,000원, 합리적인 가격으로 만족",,"계단으로 내려올 때 넘어질까 걱정, 큰 벽이 아쉬울 수 있음",250,,,,,
1052,인천 그레이스파티,,"66,000원",,,,,"대관료 450만원, 변동 가능성 있음",,,200,,,,,
1183,대전 루이비스 아모리스홀,"어두운 분위기, 고급스러운 느낌","정가 식대 6만원대, 음식 퀄리티가 기대 이상으로 맛있음",,,꽃 장식이 풍성하고 화사함,,,"신부 대기실에 신경을 많이 써줌, 예식 진행시간이 여유로움",,200,,,,,
1184,인천 부평 그레이스인천,"밝고 화사한 분위기, 단독홀로 동선이 간결함","정가 90,000원, 할인가 77,000원, 맛있다는 평이 많음",,"부평역 건물 내부에 위치, 대중교통 접근 용이","밝고 화사한 신부대기실, 사진 잘 나올 것 같음",간결함,"정가 800만원, 할인가 670만원",,부평역이 넓어 길 안내가 필요할 수 있음,,,,,,
1185,오목교역 로프트가든344,"밝은 홀, 특이한 입장 시스템과 2층 발코니가 있는 예쁜 홀","대관료 900만원, 식대 7.5만원",주차타워가 있어 주차 편리,"오목교역 바로 앞, 대중교통 접근성 좋음",신부가 계단을 내려와서 입장하는 시스템,단독홀로 하객과의 혼잡 없음,"대관료 900만원, 식대 7.5만원",,"바닥이 마룻바닥, 남자친구가 마음에 안 들어함",150-200,,,,,
1050,안양 더파티움,,"74,000원",,,,,"대관료 600만원, 식대 74,000원",,,100,,,,,
1052,인천 그레이스파티,,"64,000원",,,,,"대관료 450만원, 식대 64,000원",,,200,,,,,
1186,상동 라비에벨 오페라홀,"웅장하고 고급스러운 분위기, 긴 버진로드와 높은 층고","600만원대, 6만원대, 음식 퀄리티 좋음","마트 주차장 이용, 주차 혼잡도 걱정",7호선 상동역 출구와 가까움,,"단독 홀로 하객 섞일 걱정 없음, 이동 동선 편리","400만원대, 당일 계약 혜택으로 나쁘지 않음",,주차 혼잡도 걱정,200,,,,,
1099,주안 그랜드하우스,"사랑스럽고 귀여운 하우스 웨딩 무드, 통창으로 자연광이 들어오는 따뜻한 분위기","정가 식대 63,000원, 음식 비주얼이 뛰어남","지하 1층부터 지상 6층까지 주차장, 편리함","1호선, 인천 2호선 주안역 바로 앞, 서울 접근성 뛰어남","예쁜 신부대기실, 통창과 꽃 장식으로 다양한 사진 촬영 가능","단독홀로 각 타임별 한 커플만 사용, 프라이빗한 식사 가능","정가 대관료 600만원, 가격에 대한 언급 없음","투어 만족, 당일 계약 완료",,250,,,,,
1008,삼성 노블발렌티,"단독홀로 쾌적하고 전문적인 응대, 세 가지 컨셉의 플라워로 꾸며진 홀","정가 대관료 1300만원, 식대 10만원, 최종 1100만원, 1인 식대 97000원",발렛 주차 가능,,신부대기실과 연회장이 각기 다른 색감의 꽃으로 꾸며짐,하객이 섞이지 않고 쾌적함,"할인받은 최종 가격 1100만원, 식대 97000원","전문적인 직원 응대, 웰컴푸드 맛있음, 하객에게 커피 반입 허용",코스요리로 아이 인원도 성인 1인과 같이 측정됨,300,,,,,
1187,논현 빌라드지디,동화 속 결혼식 같은 예쁜 분위기,"식대 12만원, 음식 종류가 많고 먹음직스러움",,,,하객식사 자리 동선이 애매함,"대관료 2200만원, 부대시설 별도","쉐프와 1:1 미팅으로 간 조절 가능, 플라워 미팅으로 원하는 꽃 조율 가능",신랑쪽은 가깝고 신부쪽은 멀어 하객 동선 문제,250,,,,,
1188,인천 그랜드오스티엄>블리스홀,"전체 조도가 낮고 은은한 조명, 고급스럽고 차분한 분위기","대관료 500만, 식대 6만 5천원","4000대 이상 주차 가능, 3시간 무료주차",,"준비물 알차고 편의성 높음, 보조 신부대기실 마련",동선이 훌륭하고 간결함,"대관료 200만, 식대 5만 7천원으로 합리적","하객 메시지 전달 서비스, 포토부스 제공",,200,,,,,
1189,다르미앙,"야외 컨셉으로 천장 조명이 없는 분위기, 여유로운 공간","대관료 5,000,000, 식대 88,000 ~",주차 공간 넉넉함,근처 역이 있어 도보로 접근 용이,신부대기실 오픈되어 있어 부담스러울 수 있음,하객이 많아지면 복잡할 수 있음,업체 계약조건 상 공유 불가,친절한 상담과 여유로운 대관시간 제공,"천장 조명이 없어 아쉬움, 하객 수에 따른 복잡함 우려",150,,,,,
1127,웨스턴베니비스,,7만원,,,,,"대관료 600만원, 인원과 견적 변동 가능",,,100,,,,,
1190,용인 ICT밸리 컨벤션,높은 층고와 개방감이 느껴지는 고급스러운 홀,"식대 68,000원, 부모님 모두 만족","넓은 주차장, 주말에 여유 있는 주차 공간",,넓고 포토존이 마련된 신부대기실,하객 동선이 자연스럽고 붐비지 않음,"대관료 6,500,000원, 합리적인 가격","친절한 상담 경험, 부담 없는 분위기",,250,,,,,
1191,강남 라움아트센터,"야외예식이 가능한 서울 중심의 독특한 공간, 폰드가든이 귀여운 분위기","식대 12.4만원, 맛있다는 소문",충분한 주차 공간,서울역 및 수서역에서 접근 용이,,,"대관료 3000만원, 합리적이라고 판단",비 소식 시 실내로 변경 가능,"플라워 추가금 예상, 원하는 레퍼에 따라 1000만원 이상 필요",300,,,,,
1192,대치 노블발렌티,"어두운 홀과 밝은 홀 두 가지 느낌을 동시에 낼 수 있는 분위기, 리뉴얼된 화사하고 발랄한 무드","정가 9.8만원, 할인가 9.6만원, 핑거푸드 퀄리티 좋음",주차 편리함,,"신부대기실 리뉴얼 예정, 화이트 톤",300명 수용 시 하객들이 서서 보아야 할 가능성 있음,"정가 1,200만원, 할인가 1,120만원",,"홀이 좁아 하객들이 북적일 수 있음, 테이블 촛불 모형으로 시야 확보 어려움",300,,,,,
1128,수서 빌라드지디,"좁고 긴 의자, 밝은 홀, 하우스 웨딩 느낌","식대 99,000원, 뷔페 퀄리티 좋음","주차가 어려워, 셔틀 이용 필수",수서역에서 셔틀 이용 필요,신부대기실 거의 없음,하객들 층 이동이 잦음,"대관 및 필수옵션 20,990,000원, 합리적인 가격",,"주차 불편, 좁은 연회장, 엘리베이터 사용 필요",200,,,,,
1193,인천 부평 그레이스파티,"9m 높은 층고와 24m 긴 버진로드, 화려한 조명으로 깔끔하고 넓은 공간","정가 식대 8만원, 대관료 85만원, 음식 종류가 많고 신선함",주차 안내요원이 잘 안내하여 주차가 편리함,"부평역 근처, 안내표지판이 잘 되어 있어 접근성은 괜찮음",넓고 깔끔한 신부대기실,로비가 탁 트여 있어 하객 동선이 원활함,예산 내에서 합리적인 견적을 받아 계약,,"외관이 마음에 들지 않음, 하객들이 부평 지하에서 찾기 힘들 수 있음",200,,,,,
1050,안양 더파티움,"이쁜 홀, 실물이 사진보다 더 매력적임","식대 95,000원, 양갈비 포함된 식사에 대한 긍정적인 후기",넓고 많은 주차 공간,,"5층 신부 대기실, 취저",,"대관료 16,000,000원","지인의 추천으로 방문, 식사에 대한 믿음이 생김",현재는 없음,,,,,,
1194,부천 강서 루이비스컨벤션,"밝은 단독홀, 넓고 탁 트인 개방감",식사 후기가 좋음,,부천에서 가까움,,,,상담이 유쾌하고 대기 시간이 짧음,조감도만 공개되어 실제 홀을 볼 수 없음,,,,,,
1062,여의도 더파티움,,"식대 62,500원",,,,,대관료 460만원,,,200,,,,,
1162,인천 그랜드오스티엄 CMCC홀,"층고가 높고 고급스러운 단정함, 예식 분위기가 웅장하고 담백함","대관료 650만원, 식대 6만5천원","4000대 이상 주차 가능, 3시간 무료",버스 접근성 좋음,"넓은 신부대기실, 가족을 위한 휴식자리와 락커룸 제공",동선이 헷갈리지 않고 하객들이 편안하게 식사 가능,"대관료 270만원, 식대 5만7천원으로 합리적","페이징 벨, 핑거푸드, 인생네컷 포토부스 등 세심한 서비스 제공",,300,,,,,
1195,공덕 아펠가모,"밝고 은은한 톤의 홀, 전체적인 분위기와 버진로드가 예쁨","음식 비주얼이 뛰어나고, 갈비로드가 매력적이며 맛있다는 평가가 많음",주차가 수월함,"공덕역에서 3개 호선이 지나가는 역세권, 대중교통 이용 시 편리함",,,정찰제 느낌으로 금액이 매니저마다 달라지지 않음,"사전 정보가 많아 편하게 비교 가능, 제휴 업체 팜플렛 제공",인기 많은 만큼 기대치가 높아 걱정됨,,,,,,
1167,강남 브라이튼하우스,"밝고 화사한 실내, 천장에 꽃과 샹들리에가 아름다움","식대 89,000원, 한남점 셰프팀이 그대로 옮겨와 음식 퀄리티 기대됨",차량 발렛 서비스 제공,역 근처에서 셔틀버스 운영,,,"대관료 500만원, 디렉션 300만원, 플라워 770만원",,"겨울 예식으로 푸릇한 느낌이 덜할 것 같음, 실내 온도 걱정",150,,,,,
1196,"인천 라마다 송도, 다빈치홀","어두운 분위기와 높은 층고, 고급스러운 느낌","대관료 400만원, 식대 6만원",주차 무료,"동춘역과 가까움, 셔틀버스 운영","넓고 분위기 있는 신부대기실, 꽃 테이블 있음",간결함,"대관료 200만원, 식대 5만원대 (할인 적용)","친절한 직원, 고화질 모니터로 실시간 예식 관람 가능",,250,,,,,
1197,서울 포시즌스 호텔,"아담하고 아늑한 느낌, 통창으로 채광이 들어오는 신부대기실","성수기 기준 19만원, 대관료 무료, 웨딩 무대 및 로드 450만원",,,"넓고 예쁜 신부대기실, 통창 너머 외부 간판이 보임",상담 중 하객의 출입으로 아쉬움,기본 견적은 괜찮으나 추가금 발생 가능성 있음,상담 대기 중 길어져서 아쉬움,"주말 시위로 인한 교통체증 우려, 추가금 발생 가능성",250,,,,,
1198,대전 루이비스컨벤션 아모리스홀,"깔끔하고 은은한 분위기, 고급스러운 인테리어",맛있고 다양한 음식 제공,주차가 넉넉함,,,하객동선이 복잡하지 않음,,예약실 선생님들이 친절함,,,,,,,
1199,신도림 더세인트,"예쁜 홀, 깔끔한 분위기",,주차공간 넉넉함,대중교통 접근성 좋음,,웨딩 동선 잘 분리되어 편리함,합리적인 견적,친절하고 전문적인 상담,어르신들의 동시예식에 대한 불호,250,,,,,
1200,영등포 더베르g(더베르지),"밝은 홀, 숲 속의 느낌을 구현한 예쁜 홀","식대 11만원, 주류 무제한 제공","주차 편리, 주말에는 널널함","대중교통 접근 용이, 도보 이동 편리, 셔틀 운영",,"하객 동선 효율적, 출입구 2개로 편리함","대관료 1,600만원","직원 친절하고 상세한 설명, 하객 입장에서 설계된 홀",,250,,,,,
1201,분당앤스퀘어 컨벤션홀,"어두운 분위기의 정석적인 컨벤션홀, 세련되고 깔끔한 인테리어","식대 70,000원(정가), 60,000원(할인가), 퀄리티 좋은 뷔페","지하 주차장, 총 1,500대 주차 가능","수인분당선 오리역 도보 5분, 분당 IC 근처",혼주룸 따로 있음,복잡할 수 있으나 홀 예식 시간 조절로 완화 가능,"대관료 7,500,000원(정가), 4,000,000원(할인가), 합리적인 가격",전문적인 상담 및 홀 투어 진행,한 층에 홀 두 개로 혼잡할 가능성,200,,,,,
1202,강남 라온제나,"깔끔한 로비와 아기자기하게 꾸며진 홀, 신부대기실 통창으로 사진 잘 나옴","대관료 770만원, 식대 7만원",건물 내 주차대수 넉넉함,지하 주차장에서 1층에서 갈아타야 함,통창 신부대기실,기둥이 있지만 현수막으로 이벤트처럼 보임,"대관료 300만원, 식대 5.5만원으로 가성비 좋음",,"협소한 엘리베이터, 연회장이 다른 층에 위치",200,,,,,
1203,인천 그레이스파티 단독홀,"넓은 로비와 화려한 샹들리에, 어두운 홀 분위기","대관료 6,500,000원, 식대 75,000원, 음식 퀄리티 좋음",총 3곳에 1000대 가량 주차 가능,"1호선 부평역사 5층, 역사 내 위치","넓고 화려한 신부대기실, 바로 입장 가능",하객 동선 간결함,"대관료와 식대 할인, 합리적 가격","친절한 상담, 무료 취소 가능","조감도만 보고 계약해야 하는 불안감, 후기 부족, 축가 소리 문제",,,,,,
1204,강남구 논현로 호텔 엘리에나,"고급스럽고 예쁜 5F 그랜드블룸, 준야외 느낌","정가 138,000원, 할인가 89,000원",,,,,"대관료 8,250,000원, 총 가격 46,145,000원","친절한 상담, 디테일한 신경",300명의 보증인원과 높은 가격 부담,300,,,,,
1166,논현 더채플앳 라포레홀,"밝은 화이트톤 인테리어로 넓어 보이는 느낌, 천고가 높음","식대 99,000원, 맛있기를 희망","주차장이 넓지 않음, 대중교통 이용 권장",,신부 입장 시 계단이 높아 조심해야 함,길게 뻗은 구조로 착석하지 못할 하객이 있을 수 있음,"대관료 12,000,000원, 비싼 식대",,"공간이 길게 뻗어 북적일 가능성, 비싼 식대",270,,,,,
1205,서울 앰버서더 풀만 호텔 그랜드볼룸,"어두운 홀, 화려한 꽃장식, 디즈니 느낌의 분위기","식대 15만원, 총 대략 7900만원",,,,스크린 2개로 하객들이 잘 볼 수 있음,"할인가 식대 13만5천원, 대관료 440만원, 총 대략 6900만원",호텔 1층 로비 미디어월에 신랑신부 사진 띄워줌,낮은 천고,300,,,,,
1091,여의도 웨딩여율리,"생화로 가득한 화사한 분위기, 향기 좋은 홀","95,000원, 음식 맛있기로 소문남",주차와 동선이 합리적,여의도역과 가까움,꽃장식이 예쁜 신부대기실,,"1,100만원, 잔여타임 할인 적용",친절한 상담과 꼼꼼한 견적 조정,"휴게 공간 협소, 낮은 층고가 아쉬움",200,,,,,
1206,CN웨딩홀 계산점,"깔끔하고 고급스러운 분위기, 넓고 천고가 높은 홀",,"주차요원 배치, 체계적으로 관리되어 주차 편리",,"넓고 여유로운 신부대기실, 화려한 꽃 장식과 조명 배치",하객 동선이 잘 관리되어 편리함,,직원들의 친절한 응대와 꼼꼼한 안내,계약 당시 홀을 보지 못한 점,,,,,,
